full_text,clean_text,normalisasi_text,tokenize,stopword_removal,steming_data
@DetiPreda @infoBMKG Gempa megathrust itu gempa besar yang berpotensi menimbulkan tsunami,detipreda infobmkg gempa megathrust gempa besar yang berpotensi menimbulkan tsunami,detipreda infobmkg gempa megathrust gempa besar yang berpotensi menimbulkan tsunami,"['detipreda', 'infobmkg', 'gempa', 'megathrust', 'gempa', 'besar', 'yang', 'berpotensi', 'menimbulkan', 'tsunami']","['detipreda', 'infobmkg', 'gempa', 'megathrust', 'gempa', 'berpotensi', 'menimbulkan', 'tsunami']",detipreda infobmkg gempa megathrust gempa potensi timbul tsunami
@DetiPreda @joni_member @infoBMKG megathrust itu kaka ipar megawati sama-sama bahaya bagi masyarakat nder .. Stay safe,detipreda jonimember infobmkg megathrust kaka ipar megawati samasama bahaya bagi masyarakat nder stay safe,detipreda jonimember infobmkg megathrust kakak ipar megawati samasama bahaya bagi masyarakat nder stay safe,"['detipreda', 'jonimember', 'infobmkg', 'megathrust', 'kakak', 'ipar', 'megawati', 'samasama', 'bahaya', 'bagi', 'masyarakat', 'nder', 'stay', 'safe']","['detipreda', 'jonimember', 'infobmkg', 'megathrust', 'kakak', 'ipar', 'megawati', 'samasama', 'bahaya', 'masyarakat', 'nder', 'stay', 'safe']",detipreda jonimember infobmkg megathrust kakak ipar megawati samasama bahaya masyarakat nder stay safe
@joni_member @infoBMKG Mksdnya megathrust apa ya monmaap gak tau,jonimember infobmkg mksdnya megathrust monmaap,jonimember infobmkg maksudnya megathrust monmaap,"['jonimember', 'infobmkg', 'maksudnya', 'megathrust', 'monmaap']","['jonimember', 'infobmkg', 'maksudnya', 'megathrust', 'monmaap']",jonimember infobmkg maksud megathrust monmaap
@Ucansurvive @cinooooot @infoBMKG Di youtube ada penjelasan dari bmkg 3 tahun lalu awalnya juga saya ga anggap penting ancaman gempa sunda megathrust tapi tahun ini malah sering gempa di kota jabar,ucansurvive cinooooot infobmkg youtube penjelasan dari bmkg tahun lalu awalnya juga saya anggap penting ancaman gempa sunda megathrust tapi tahun malah sering gempa kota jabar,ucansurvive cinooooot infobmkg youtube penjelasan dari bmkg tahun lalu awalnya juga saya anggap penting ancaman gempa sunda megathrust tapi tahun malah sering gempa kota jabar,"['ucansurvive', 'cinooooot', 'infobmkg', 'youtube', 'penjelasan', 'dari', 'bmkg', 'tahun', 'lalu', 'awalnya', 'juga', 'saya', 'anggap', 'penting', 'ancaman', 'gempa', 'sunda', 'megathrust', 'tapi', 'tahun', 'malah', 'sering', 'gempa', 'kota', 'jabar']","['ucansurvive', 'cinooooot', 'infobmkg', 'youtube', 'penjelasan', 'bmkg', 'anggap', 'ancaman', 'gempa', 'sunda', 'megathrust', 'gempa', 'kota', 'jabar']",ucansurvive cinooooot infobmkg youtube jelas bmkg anggap ancam gempa sunda megathrust gempa kota jabar
@infoBMKG Tolong ke kepala bmkg dan pak presiden segera buat pelatihan simulasi gempa secara nasional khususnya di jabar kepada masyarakat untuk antisipasi dini dan penjelasan tentang ancaman sunda megathrust apa warga perlu mengungsi ke kalimantan,infobmkg tolong kepala bmkg presiden segera buat pelatihan simulasi gempa secara nasional khususnya jabar kepada masyarakat untuk antisipasi dini penjelasan tentang ancaman sunda megathrust warga perlu mengungsi kalimantan,infobmkg tolong kepala bmkg presiden segera buat pelatihan simulasi gempa secara nasional khususnya jabar kepada masyarakat untuk antisipasi dini penjelasan tentang ancaman sunda megathrust warga perlu mengungsi kalimantan,"['infobmkg', 'tolong', 'kepala', 'bmkg', 'presiden', 'segera', 'buat', 'pelatihan', 'simulasi', 'gempa', 'secara', 'nasional', 'khususnya', 'jabar', 'kepada', 'masyarakat', 'untuk', 'antisipasi', 'dini', 'penjelasan', 'tentang', 'ancaman', 'sunda', 'megathrust', 'warga', 'perlu', 'mengungsi', 'kalimantan']","['infobmkg', 'tolong', 'kepala', 'bmkg', 'presiden', 'pelatihan', 'simulasi', 'gempa', 'nasional', 'jabar', 'masyarakat', 'antisipasi', 'penjelasan', 'ancaman', 'sunda', 'megathrust', 'warga', 'mengungsi', 'kalimantan']",infobmkg tolong kepala bmkg presiden latih simulasi gempa nasional jabar masyarakat antisipasi jelas ancam sunda megathrust warga ungsi kalimantan
@kiranahilwa @infoBMKG yg pantai selatan pulau jawa ya? katanya sih begitu dan kemungkinan bakal ada megathrust,kiranahilwa infobmkg pantai selatan pulau jawa katanya begitu kemungkinan bakal megathrust,kiranahilwa infobmkg pantai selatan pulau jawa katanya begitu kemungkinan bakal megathrust,"['kiranahilwa', 'infobmkg', 'pantai', 'selatan', 'pulau', 'jawa', 'katanya', 'begitu', 'kemungkinan', 'bakal', 'megathrust']","['kiranahilwa', 'infobmkg', 'pantai', 'selatan', 'pulau', 'jawa', 'megathrust']",kiranahilwa infobmkg pantai selatan pulau jawa megathrust
Apakah sudah saatnya siap2 buat sunda megathrust???,apakah sudah saatnya siap buat sunda megathrust,apakah sudah saatnya siap buat sunda megathrust,"['apakah', 'sudah', 'saatnya', 'siap', 'buat', 'sunda', 'megathrust']","['sunda', 'megathrust']",sunda megathrust
@cinooooot @infoBMKG 3 th lalu bmkg udah peringatan ancaman gempa megathrust 8 7-9 di selat sunda tahun sekarang udah sering gempa khususnya di daerah jawa barat deket pantai selatan cianjur tasik sukabumi jabodetabek semoga pemerintah kasih peringatan resmi dan pelatihan simulasi gempa,cinooooot infobmkg lalu bmkg udah peringatan ancaman gempa megathrust selat sunda tahun sekarang udah sering gempa khususnya daerah jawa barat deket pantai selatan cianjur tasik sukabumi jabodetabek semoga pemerintah kasih peringatan resmi pelatihan simulasi gempa,cinooooot infobmkg lalu bmkg sudah peringatan ancaman gempa megathrust selat sunda tahun sekarang sudah sering gempa khususnya daerah jawa barat dekat pantai selatan cianjur tasik sukabumi jabodetabek semoga pemerintah kasih peringatan resmi pelatihan simulasi gempa,"['cinooooot', 'infobmkg', 'lalu', 'bmkg', 'sudah', 'peringatan', 'ancaman', 'gempa', 'megathrust', 'selat', 'sunda', 'tahun', 'sekarang', 'sudah', 'sering', 'gempa', 'khususnya', 'daerah', 'jawa', 'barat', 'dekat', 'pantai', 'selatan', 'cianjur', 'tasik', 'sukabumi', 'jabodetabek', 'semoga', 'pemerintah', 'kasih', 'peringatan', 'resmi', 'pelatihan', 'simulasi', 'gempa']","['cinooooot', 'infobmkg', 'bmkg', 'peringatan', 'ancaman', 'gempa', 'megathrust', 'selat', 'sunda', 'gempa', 'daerah', 'jawa', 'barat', 'pantai', 'selatan', 'cianjur', 'tasik', 'sukabumi', 'jabodetabek', 'semoga', 'pemerintah', 'kasih', 'peringatan', 'resmi', 'pelatihan', 'simulasi', 'gempa']",cinooooot infobmkg bmkg ingat ancam gempa megathrust selat sunda gempa daerah jawa barat pantai selatan cianjur tasik sukabumi jabodetabek moga perintah kasih ingat resmi latih simulasi gempa
@infoBMKG Kemaren gempa di garut jam 04.03 di tasik jam 05.00 di cianjur lagi min coba bahas ancaman sunda megathrust kalo memang sudah mulai gejalanya kasih peringatan resmi ke masyarakat,infobmkg kemaren gempa garut  tasik  cianjur lagi coba bahas ancaman sunda megathrust kalo memang sudah mulai gejalanya kasih peringatan resmi masyarakat,infobmkg kemarin gempa garut tasik cianjur lagi coba bahas ancaman sunda megathrust kalau memang sudah mulai gejalanya kasih peringatan resmi masyarakat,"['infobmkg', 'kemarin', 'gempa', 'garut', 'tasik', 'cianjur', 'lagi', 'coba', 'bahas', 'ancaman', 'sunda', 'megathrust', 'kalau', 'memang', 'sudah', 'mulai', 'gejalanya', 'kasih', 'peringatan', 'resmi', 'masyarakat']","['infobmkg', 'kemarin', 'gempa', 'garut', 'tasik', 'cianjur', 'coba', 'bahas', 'ancaman', 'sunda', 'megathrust', 'gejalanya', 'kasih', 'peringatan', 'resmi', 'masyarakat']",infobmkg kemarin gempa garut tasik cianjur coba bahas ancam sunda megathrust gejala kasih ingat resmi masyarakat
Gempa Dahsyat Bermagnitudo 6 4 Guncang Garut Rangkaian Megathrust #Sindonews #BukanBeritaBiasa .https://t.co/QB2dMmdzkP,gempa dahsyat bermagnitudo guncang garut rangkaian megathrust sindonews bukanberitabiasa tcoqbdmmdzkp,gempa dahsyat bermagnitudo guncang garut rangkaian megathrust sindonews bukanberitabiasa tcoqbdmmdzkp,"['gempa', 'dahsyat', 'bermagnitudo', 'guncang', 'garut', 'rangkaian', 'megathrust', 'sindonews', 'bukanberitabiasa', 'tcoqbdmmdzkp']","['gempa', 'dahsyat', 'bermagnitudo', 'guncang', 'garut', 'rangkaian', 'megathrust', 'sindonews', 'bukanberitabiasa', 'tcoqbdmmdzkp']",gempa dahsyat magnitudo guncang garut rangkai megathrust sindonews bukanberitabiasa tcoqbdmmdzkp
Menunggu gempa megathrust!!!,menunggu gempa megathrust,menunggu gempa megathrust,"['menunggu', 'gempa', 'megathrust']","['menunggu', 'gempa', 'megathrust']",tunggu gempa megathrust
Gempa Megathrust Ancam Potensi Tsunami Setinggi 20 Meter Ini Wilayah Zona Megathrust dan Prediksi Tumbukannya https://t.co/KQ7fJRSKgy,gempa megathrust ancam potensi tsunami setinggi meter wilayah zona megathrust prediksi tumbukannya tcokqfjrskgy,gempa megathrust ancam potensi tsunami setinggi meter wilayah zona megathrust prediksi tumbukannya tcokqfjrskgy,"['gempa', 'megathrust', 'ancam', 'potensi', 'tsunami', 'setinggi', 'meter', 'wilayah', 'zona', 'megathrust', 'prediksi', 'tumbukannya', 'tcokqfjrskgy']","['gempa', 'megathrust', 'ancam', 'potensi', 'tsunami', 'meter', 'wilayah', 'zona', 'megathrust', 'prediksi', 'tumbukannya', 'tcokqfjrskgy']",gempa megathrust ancam potensi tsunami meter wilayah zona megathrust prediksi tumbu tcokqfjrskgy
@Aconxx Semoga bukan gejala sunda megathurst soalnya bmkg tahun 2022 januari pernah memperingatkan kemungkinan gempa megathrust 8 7 di selat sunda,aconxx semoga bukan gejala sunda megathurst soalnya bmkg tahun  januari pernah memperingatkan kemungkinan gempa megathrust selat sunda,aconxx semoga bukan gejala sunda megathurst soalnya bmkg tahun januari pernah memperingatkan kemungkinan gempa megathrust selat sunda,"['aconxx', 'semoga', 'bukan', 'gejala', 'sunda', 'megathurst', 'soalnya', 'bmkg', 'tahun', 'januari', 'pernah', 'memperingatkan', 'kemungkinan', 'gempa', 'megathrust', 'selat', 'sunda']","['aconxx', 'semoga', 'gejala', 'sunda', 'megathurst', 'bmkg', 'januari', 'memperingatkan', 'gempa', 'megathrust', 'selat', 'sunda']",aconxx moga gejala sunda megathurst bmkg januari ingat gempa megathrust selat sunda
@LastQuake Lempeng nya jelas bgt ya klo gk salah ini lempeng megathrust ya https://t.co/4jrfbrIPHC,lastquake lempeng jelas salah lempeng megathrust tcojrfbriphc,lastquake lempeng jelas salah lempeng megathrust tcojrfbriphc,"['lastquake', 'lempeng', 'jelas', 'salah', 'lempeng', 'megathrust', 'tcojrfbriphc']","['lastquake', 'lempeng', 'salah', 'lempeng', 'megathrust', 'tcojrfbriphc']",lastquake lempeng salah lempeng megathrust tcojrfbriphc
Dinilai aman BMKG sebut pulau Kalimantan bebas zona gempa megathrust dan tegas dukung IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/1vBYeadngh,dinilai aman bmkg sebut pulau kalimantan bebas zona gempa megathrust tegas dukung nusantara kotaduniauntuksemua iknsejahterakanindonesia iknpemerataanekonomi ikntingkatkankesejahteraan dukungiknnusantara indonesiamaju ibukotabarumendunia tcovbyeadngh,dinilai aman bmkg sebut pulau kalimantan bebas zona gempa megathrust tegas dukung nusantara kotaduniauntuksemua iknsejahterakanindonesia iknpemerataanekonomi ikntingkatkankesejahteraan dukungiknnusantara indonesiamaju ibukotabarumendunia tcovbyeadngh,"['dinilai', 'aman', 'bmkg', 'sebut', 'pulau', 'kalimantan', 'bebas', 'zona', 'gempa', 'megathrust', 'tegas', 'dukung', 'nusantara', 'kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia', 'tcovbyeadngh']","['dinilai', 'aman', 'bmkg', 'pulau', 'kalimantan', 'bebas', 'zona', 'gempa', 'megathrust', 'dukung', 'nusantara', 'kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia', 'tcovbyeadngh']",nilai aman bmkg pulau kalimantan bebas zona gempa megathrust dukung nusantara kotaduniauntuksemua iknsejahterakanindonesia iknpemerataanekonomi ikntingkatkankesejahteraan dukungiknnusantara indonesiamaju ibukotabarumendunia tcovbyeadngh
Lembang Berpotensi Gempa Megathrust 6 5 #bencanaalam #premankampus https://t.co/owI3zUcYQQ,lembang berpotensi gempa megathrust bencanaalam premankampus tcoowizucyqq,lembang berpotensi gempa megathrust bencanaalam premankampus tcoowizucyqq,"['lembang', 'berpotensi', 'gempa', 'megathrust', 'bencanaalam', 'premankampus', 'tcoowizucyqq']","['lembang', 'berpotensi', 'gempa', 'megathrust', 'bencanaalam', 'premankampus', 'tcoowizucyqq']",lembang potensi gempa megathrust bencanaalam premankampus tcoowizucyqq
Bismillaah Membaca berita tentang megathrust memang membuat takut. Tapi bagi teman muslim mungkin tinggal melihat ke hadits2 Rasulullaah SAW. Bahwasanya menjelang akhir zaman akan sering muncul gempa bumi. Bencana tentu saja tdk mengenal siapa korbannya. https://t.co/Kss4xu8lCi https://t.co/2DxVppteXH,bismillaah membaca berita tentang megathrust memang membuat takut tapi bagi teman muslim mungkin tinggal melihat hadits rasulullaah bahwasanya menjelang akhir zaman akan sering muncul gempa bumi bencana tentu saja mengenal siapa korbannya tcokssxulci tcodxvpptexh,bismillaah membaca berita tentang megathrust memang membuat takut tapi bagi teman muslim mungkin tinggal melihat hadits rasulullaah bahwasanya menjelang akhir zaman akan sering muncul gempa bumi bencana tentu saja mengenal siapa korbannya tcokssxulci tcodxvpptexh,"['bismillaah', 'membaca', 'berita', 'tentang', 'megathrust', 'memang', 'membuat', 'takut', 'tapi', 'bagi', 'teman', 'muslim', 'mungkin', 'tinggal', 'melihat', 'hadits', 'rasulullaah', 'bahwasanya', 'menjelang', 'akhir', 'zaman', 'akan', 'sering', 'muncul', 'gempa', 'bumi', 'bencana', 'tentu', 'saja', 'mengenal', 'siapa', 'korbannya', 'tcokssxulci', 'tcodxvpptexh']","['bismillaah', 'membaca', 'berita', 'megathrust', 'takut', 'teman', 'muslim', 'tinggal', 'hadits', 'rasulullaah', 'menjelang', 'zaman', 'muncul', 'gempa', 'bumi', 'bencana', 'mengenal', 'korbannya', 'tcokssxulci', 'tcodxvpptexh']",bismillaah baca berita megathrust takut teman muslim tinggal hadits rasulullaah jelang zaman muncul gempa bumi bencana kenal korban tcokssxulci tcodxvpptexh
@aldfxyz @belogrunge_deni @DaryonoBMKG iya betul tsunami yang dihasilkan dapat setara tsunami gempa megathrust besar.,aldfxyz belogrungedeni daryonobmkg betul tsunami yang dihasilkan dapat setara tsunami gempa megathrust besar,aldfxyz belogrungedeni daryonobmkg betul tsunami yang dihasilkan dapat setara tsunami gempa megathrust besar,"['aldfxyz', 'belogrungedeni', 'daryonobmkg', 'betul', 'tsunami', 'yang', 'dihasilkan', 'dapat', 'setara', 'tsunami', 'gempa', 'megathrust', 'besar']","['aldfxyz', 'belogrungedeni', 'daryonobmkg', 'tsunami', 'dihasilkan', 'setara', 'tsunami', 'gempa', 'megathrust']",aldfxyz belogrungedeni daryonobmkg tsunami hasil tara tsunami gempa megathrust
@Diajeng_budi Nek ning jowo sak gede²ne megathrust isih kalah gede karo masalah distrust. Eaaaa ,diajengbudi ning jowo gedene megathrust isih kalah gede karo masalah distrust eaaaa,diajengbudi ning jowo gedene megathrust isih kalah gede karo masalah distrust eaaaa,"['diajengbudi', 'ning', 'jowo', 'gedene', 'megathrust', 'isih', 'kalah', 'gede', 'karo', 'masalah', 'distrust', 'eaaaa']","['diajengbudi', 'ning', 'jowo', 'gedene', 'megathrust', 'isih', 'kalah', 'gede', 'karo', 'distrust', 'eaaaa']",diajengbudi ning jowo gedene megathrust isih kalah gede karo distrust eaaaa
Jakarta Harus Waspada! Ancaman Gempa Bumi Megathrust 8 9 SR hingga Tsunami 34 Meter Begini Penjelasannya https://t.co/2Qr7Dgoi42,jakarta harus waspada ancaman gempa bumi megathrust hingga tsunami meter begini penjelasannya tcoqrdgoi,jakarta harus waspada ancaman gempa bumi megathrust hingga tsunami meter begini penjelasannya tcoqrdgoi,"['jakarta', 'harus', 'waspada', 'ancaman', 'gempa', 'bumi', 'megathrust', 'hingga', 'tsunami', 'meter', 'begini', 'penjelasannya', 'tcoqrdgoi']","['jakarta', 'waspada', 'ancaman', 'gempa', 'bumi', 'megathrust', 'tsunami', 'meter', 'penjelasannya', 'tcoqrdgoi']",jakarta waspada ancam gempa bumi megathrust tsunami meter jelas tcoqrdgoi
Yaa ALLAH benar2 mengerikan! Tobaat Yaa ALLAH...memohon kepadaMu jgn sampai terjadi Yaa GHAFFAR..Ampuni semua dosa2 kami Yaa ALLAH ..ampuni kami selamatkan lah kami https://t.co/kqAJkGVCBo,allah benar mengerikan tobaat allahmemohon kepadamu sampai terjadi ghaffarampuni semua dosa kami allah ampuni kami selamatkan kami tcokqajkgvcbo,allah benar mengerikan tobaat allahmemohon kepadamu sampai terjadi ghaffarampuni semua dosa kami allah ampuni kami selamatkan kami tcokqajkgvcbo,"['allah', 'benar', 'mengerikan', 'tobaat', 'allahmemohon', 'kepadamu', 'sampai', 'terjadi', 'ghaffarampuni', 'semua', 'dosa', 'kami', 'allah', 'ampuni', 'kami', 'selamatkan', 'kami', 'tcokqajkgvcbo']","['allah', 'mengerikan', 'tobaat', 'allahmemohon', 'kepadamu', 'ghaffarampuni', 'dosa', 'allah', 'ampuni', 'selamatkan', 'tcokqajkgvcbo']",allah keri tobaat allahmemohon kepada ghaffarampuni dosa allah ampun selamat tcokqajkgvcbo
@updan_420 @infoBMKG Ini gempanya udah memicu gempa di Sukabumi Sumur (Banten) dan Pangandaran. Dan membuat sesar lembang jg bergerak terus-menerus. Takutnya berujung jd gempa megathrust di pulau Jawa. Mudah2an aja nggak berdoa terus..,updan infobmkg gempanya udah memicu gempa sukabumi sumur banten pangandaran membuat sesar lembang bergerak terusmenerus takutnya berujung gempa megathrust pulau jawa mudahan nggak berdoa terus,updan infobmkg gempanya sudah memicu gempa sukabumi sumur banten pangandaran membuat sesar lembang bergerak terusmenerus takutnya berujung gempa megathrust pulau jawa mudahan tidak berdoa terus,"['updan', 'infobmkg', 'gempanya', 'sudah', 'memicu', 'gempa', 'sukabumi', 'sumur', 'banten', 'pangandaran', 'membuat', 'sesar', 'lembang', 'bergerak', 'terusmenerus', 'takutnya', 'berujung', 'gempa', 'megathrust', 'pulau', 'jawa', 'mudahan', 'tidak', 'berdoa', 'terus']","['updan', 'infobmkg', 'gempanya', 'memicu', 'gempa', 'sukabumi', 'sumur', 'banten', 'pangandaran', 'sesar', 'lembang', 'bergerak', 'terusmenerus', 'takutnya', 'berujung', 'gempa', 'megathrust', 'pulau', 'jawa', 'mudahan', 'berdoa']",updan infobmkg gempa picu gempa sukabumi sumur banten pangandaran sesar lembang gerak terusmenerus takut ujung gempa megathrust pulau jawa mudah doa
Gitasav gitasav mulu. Mikirin patahan megathrust aja udh pusing lah hamba. Yaa Rabb hamba mohon lindungi umatMu dimanapun kami berada aamiin. Lindungi juga akhlak dan opininya yaa Rabb agar tidak tergusur peradaban jaman yg semakin tidak karuan. Rahmati jalan kami aamiin.,gitasav gitasav mulu mikirin patahan megathrust pusing hamba rabb hamba mohon lindungi umatmu dimanapun kami berada aamiin lindungi juga akhlak opininya rabb agar tidak tergusur peradaban jaman semakin tidak karuan rahmati jalan kami aamiin,gitasav gitasav mulu memikirkan patahan megathrust pusing hamba rabb hamba mohon lindungi umatmu dimanapun kami berada amin lindungi juga akhlak opininya rabb agar tidak tergusur peradaban jaman semakin tidak karuan rahmati jalan kami amin,"['gitasav', 'gitasav', 'mulu', 'memikirkan', 'patahan', 'megathrust', 'pusing', 'hamba', 'rabb', 'hamba', 'mohon', 'lindungi', 'umatmu', 'dimanapun', 'kami', 'berada', 'amin', 'lindungi', 'juga', 'akhlak', 'opininya', 'rabb', 'agar', 'tidak', 'tergusur', 'peradaban', 'jaman', 'semakin', 'tidak', 'karuan', 'rahmati', 'jalan', 'kami', 'amin']","['gitasav', 'gitasav', 'mulu', 'memikirkan', 'patahan', 'megathrust', 'pusing', 'hamba', 'rabb', 'hamba', 'mohon', 'lindungi', 'umatmu', 'dimanapun', 'amin', 'lindungi', 'akhlak', 'opininya', 'rabb', 'tergusur', 'peradaban', 'jaman', 'karuan', 'rahmati', 'jalan', 'amin']",gitasav gitasav mulu pikir patah megathrust pusing hamba rabb hamba mohon lindung umat mana amin lindung akhlak opini rabb gusur adab jaman karuan rahmat jalan amin
