full_text,teks_bersih
Guncang Jakarta Gempa Banten Berhubungan dengan Sumber Megathrust https://t.co/Qt7eoEcyOE #TempoTekno,Guncang Jakarta Gempa Banten Berhubungan dengan Sumber Megathrust httpstcoQt7eoEcyOE TempoTekno
Update parameter gempa Selatan Banten Mag 5 3 kedalaman 47 km berasosiasi dgn sumber gempa subduksi lempeng (megathrust). https://t.co/UqxhCGudLx,Update parameter gempa Selatan Banten kedalaman berasosiasi sumber gempa subduksi lempeng megathrust httpstcoUqxhCGudLx
Kepala Bidang Mitigasi Gempabumi dan Tsunami BMKG Daryono mengatakan gempa ini diduga akibat patahan pada slab lempeng di zona transisi Megathrust-Benioff. https://t.co/0SZ9ady77A,Kepala Bidang Mitigasi Gempabumi Tsunami BMKG Daryono mengatakan gempa diduga akibat patahan pada slab lempeng zona transisi MegathrustBenioff httpstco0SZ9ady77A
@DaryonoBMKG Harus waspada atau bagaimana ini pak kira² untuk masyarakat sekitar zona megathrust?,DaryonoBMKG Harus waspada atau bagaimana kira² untuk masyarakat sekitar zona megathrust
@fafafafazul julpaa aku barusan denger ini di radio rri mentawai bakal gempa megathrust apalah katanya ,fafafafazul julpaa barusan denger radio mentawai bakal gempa megathrust apalah katanya
@odalIisque KATANYA GITU... Sebenernya udah dari lama tau Cia berita prediksinya Cia. Soalnya apa ya namanya pesisir baratnya tuh deket zona Megathrust(?) Jadi potensi magnitudonya tinggi. Cmiiw. Pokonya gitu deh sama kayak Aceh sama Lampung.,odalIisque KATANYA GITU Sebenernya udah dari lama berita prediksinya Soalnya namanya pesisir baratnya deket zona Megathrust Jadi potensi magnitudonya tinggi Cmiiw Pokonya gitu sama kayak Aceh sama Lampung
@padangmenfess Betul itu kemungkinan megathrust,padangmenfess Betul kemungkinan megathrust
BMKG menyebut bahwa Kota Padang memiliki potensi gempa bumi dan tsunami dikarenakan letak pantainya di bagian barat berhadapan dengan zona sumber gempa bumi Megathrust. https://t.co/jydzX1ZFfX,BMKG menyebut bahwa Kota Padang memiliki potensi gempa bumi tsunami dikarenakan letak pantainya bagian barat berhadapan dengan zona sumber gempa bumi Megathrust httpstcojydzX1ZFfX
[5].. dengan pesisir Sumatera Barat sebagai satu-satunya segmen megathrust yang belum rilis energi sejak tahun 2000.,dengan pesisir Sumatera Barat sebagai satusatunya segmen megathrust yang belum rilis energi sejak tahun 2000
[4] Dwikorita menyebut seluruh Pantai Barat Sumatera dari pesisir Aceh hingga Lampung telah mengalami peristiwa gempa besar yang merusak. Seluruh energi gempa di Pantai Barat Pulau Sumatera tersebut menyisakan segmen sumber gempa Megathrust Mentawai-Siberut yang berhadapan.. https://t.co/HhuEhS5ovj,Dwikorita menyebut seluruh Pantai Barat Sumatera dari pesisir Aceh hingga Lampung telah mengalami peristiwa gempa besar yang merusak Seluruh energi gempa Pantai Barat Pulau Sumatera tersebut menyisakan segmen sumber gempa Megathrust MentawaiSiberut yang berhadapan httpstcoHhuEhS5ovj
[2] .. siap siaga dan tidak gagap dalam menghadapi ancaman gempa dan tsunami. Kota Padang adalah kota yang memiliki potensi gempabumi dan tsunami dikarenakan letak pantainya di bagian barat berhadapan dengan zona sumber gempabumi Megathrust yang menurut para pakar memiliki..,siap siaga tidak gagap dalam menghadapi ancaman gempa tsunami Kota Padang adalah kota yang memiliki potensi gempabumi tsunami dikarenakan letak pantainya bagian barat berhadapan dengan zona sumber gempabumi Megathrust yang menurut para pakar memiliki
Kata Ahli Geologi soal Gempa Tapanuli Utara: Gempa di Kabupaten Tapanuli Utara Sumatera Utara tidak ada hubungannya dengan ancaman gempa megathrust magnitudo 8 9 di zona Subduksi Pulau Siberut Mentawai. https://t.co/1n4kqixELq,Kata Ahli Geologi soal Gempa Tapanuli Utara Gempa Kabupaten Tapanuli Utara Sumatera Utara tidak hubungannya dengan ancaman gempa megathrust magnitudo zona Subduksi Pulau Siberut Mentawai httpstco1n4kqixELq
Parade Siaga Bencana Sumbar Diingatkan Bahaya Gempa Megathrust https://t.co/L5eU4ONMBC,Parade Siaga Bencana Sumbar Diingatkan Bahaya Gempa Megathrust httpstcoL5eU4ONMBC
@DaryonoBMKG terbangun karena gempa saya kira Megathrust Siberut mulai melepaskan kemarahannya.. ternyata titik gempanya ada di Taput.. untuk daerah Sibolga belum ada dampak kerusakan pak.. gempa susulan masih terus2an terjadi..,DaryonoBMKG terbangun karena gempa saya kira Megathrust Siberut mulai melepaskan kemarahannya ternyata titik gempanya Taput untuk daerah Sibolga belum dampak kerusakan gempa susulan masih terus2an terjadi
Gempa Padang-Pariaman Mag. 7 6 pada 30 Sept 2009 yg sangat merusak saat itu berdasarkan sumbernya bukan dibangkitkan oleh megathrust melainkan deformasi slab Lempeng Samudra di bawah zona megathrust yg oleh para ahli disebut sbg gempa dalam lempang atau Intra-Slab Earthquake .,Gempa PadangPariaman pada Sept 2009 sangat merusak saat berdasarkan sumbernya bukan dibangkitkan oleh megathrust melainkan deformasi slab Lempeng Samudra bawah zona megathrust oleh para ahli disebut gempa dalam lempang atau IntraSlab Earthquake
@arman_dhani @DaryonoBMKG Tidak masalah menghimpun pendapat dari beragam saintis terkait satu persoalan. Namun masing2 pendapat perlu diletakkan dlm konteks. Bagi Jakarta sumber tsunami megathrust Jawa lebih jauh dibanding Krakatau 1883. Di kasus 1883 tinggi tsunami di Jakarta ~1 - 2 m. Dampaknya minor,arman_dhani DaryonoBMKG Tidak masalah menghimpun pendapat dari beragam saintis terkait satu persoalan Namun masing2 pendapat perlu diletakkan konteks Bagi Jakarta sumber tsunami megathrust Jawa lebih jauh dibanding Krakatau 1883 kasus 1883 tinggi tsunami Jakarta Dampaknya minor
Gempa Megathrust dan Tsunami 20 Meter di Selatan Jawa Bukan Mitos Begini Kata Peneliti https://t.co/t5SmQfUtOt,Gempa Megathrust Tsunami Meter Selatan Jawa Bukan Mitos Begini Kata Peneliti httpstcot5SmQfUtOt
Gempa Magnitudo 5 0 Guncang Mentawai Pagi Ini di Zona Megathrust https://t.co/wlwIiNxfy6 #Gempa #GempaMentawai #BMKG https://t.co/bqpeeP8IPr,Gempa Magnitudo Guncang Mentawai Pagi Zona Megathrust httpstcowlwIiNxfy6 Gempa GempaMentawai BMKG httpstcobqpeeP8IPr
Gempa berada pada zona megathrust Aceh-Andaman https://t.co/ROaYl26QVI,Gempa berada pada zona megathrust AcehAndaman httpstcoROaYl26QVI
BMKG: Gempa Magnitudo 7 6 Guncang Meksiko di Zona Megathrust https://t.co/fafHxJ0nsY,BMKG Gempa Magnitudo Guncang Meksiko Zona Megathrust httpstcofafHxJ0nsY
BMKG: Gempa Magnitudo 7 6 Guncang Meksiko di Zona Megathrust https://t.co/AsYCsvAAfr #TempoTekno,BMKG Gempa Magnitudo Guncang Meksiko Zona Megathrust httpstcoAsYCsvAAfr TempoTekno
Gempa M7 6 yg guncang Meksiko pagi dinihari tadi Selasa 20 Sep. 2022 pukul 01.05 WIB atau pukul 13.05 (waktu lokal) berpusat di darat dekat Pantai Pasifik Meksiko dipicu deformasi batuan di zona megathrust subduksi Lempeng Laut Cocos yg menunjam ke bawah Lempemg Amerika Utara.,Gempa guncang Meksiko pagi dinihari tadi Selasa 2022 pukul 0105 atau pukul 1305 waktu lokal berpusat darat dekat Pantai Pasifik Meksiko dipicu deformasi batuan zona megathrust subduksi Lempeng Laut Cocos menunjam bawah Lempemg Amerika Utara
Gempa M7 6 yg guncang Meksiko pagi dinihari tadi Selasa 19 Sep. 2022 pukul 01.05 WIB atau pukul 13.05 (waktu lokal) berpusat di darat dekat Pantai Pasifik Meksiko dipicu deformasi batuan di zona megathrust subduksi Lempeng Laut Cocos yg menunjam ke bawah Lempemg Amerika Utara.,Gempa guncang Meksiko pagi dinihari tadi Selasa 2022 pukul 0105 atau pukul 1305 waktu lokal berpusat darat dekat Pantai Pasifik Meksiko dipicu deformasi batuan zona megathrust subduksi Lempeng Laut Cocos menunjam bawah Lempemg Amerika Utara
Jadi kepikiran megathrust ️,Jadi kepikiran megathrust
@wownaga_gg @detikcom IKN perlu bro Indonesia gk punya plan b kalau2 megathrust gerak big earthquake Jakarta hancur. Pemerintahan harus punya lokasi lain buat emergency plan. Kalimantan makanya dipilih.,wownaga_gg detikcom perlu Indonesia punya plan kalau2 megathrust gerak earthquake Jakarta hancur Pemerintahan harus punya lokasi lain buat emergency plan Kalimantan makanya dipilih
@trishear_ Hari hari bersama teman yang nanyain mulu megathrust ini bisa dicicil pake gempa kecil aja gak ols,trishear_ Hari hari bersama teman yang nanyain mulu megathrust bisa dicicil pake gempa kecil
BMKG Catat Lima Rangkaian Aktivitas Gempa Mentawai di Zona Megathrust https://t.co/Y5s0zFpsKB,BMKG Catat Lima Rangkaian Aktivitas Gempa Mentawai Zona Megathrust httpstcoY5s0zFpsKB
BMKG Catat Lima Rangkaian Aktivitas Gempa Mentawai di Zona Megathrust https://t.co/MANhpSix00 #TempoTekno,BMKG Catat Lima Rangkaian Aktivitas Gempa Mentawai Zona Megathrust httpstcoMANhpSix00 TempoTekno
P. Siberut kembali diguncang gempa mag.4 9.Episenter di daratan Siberut dgn kedlmn 26 dipicu aktivitas subduksi lempeng di zona Megathrust Mentawai - Siberut. Mekanisme pergerakan naik. Dirasakan di Sagulubeg IV-V MMI Padang dan Padang Panjang intensitas III MMI. https://t.co/WQFBZukU4R,Siberut kembali diguncang gempa mag4 9Episenter daratan Siberut kedlmn dipicu aktivitas subduksi lempeng zona Megathrust Mentawai Siberut Mekanisme pergerakan naik Dirasakan Sagulubeg Padang Padang Panjang intensitas httpstcoWQFBZukU4R
BMKG Sebut Ada 4 Gempa Susulan Terjadi di Kepulauan Mentawai: Gempa Mentawai yang terjadi merupakan jenis gempa dangkal akibat adanya aktivitas subduksi lempeng di zona Megathrust Mentawai - Siberut. https://t.co/uakhdTHRCE,BMKG Sebut Gempa Susulan Terjadi Kepulauan Mentawai Gempa Mentawai yang terjadi merupakan jenis gempa dangkal akibat adanya aktivitas subduksi lempeng zona Megathrust Mentawai Siberut httpstcouakhdTHRCE
@Hunterjagar3 @Yulia_NS79 Menunggu megathrust.,Hunterjagar3 Yulia_NS79 Menunggu megathrust
Rentetan gempa di segmen megathrust Mentawai-Siberut sejak dua pekan terakhir dan pada Minggu (11/9/2022) dikhawatirkan memicu gempa bermagnitudo 8 9 di Kepulauan Mentawai dan pesisir barat Sumatera Barat. #Nusantara #AdadiKompas https://t.co/aDZgqwIxYt,Rentetan gempa segmen megathrust MentawaiSiberut sejak pekan terakhir pada Minggu 1192022 dikhawatirkan memicu gempa bermagnitudo Kepulauan Mentawai pesisir barat Sumatera Barat Nusantara AdadiKompas httpstcoaDZgqwIxYt
Rentetan gempa di segmen megathrust Mentawai-Siberut sejak dua pekan terakhir dan pada Minggu (11/9/2022) dikhawatirkan memicu gempa bermagnitudo 8 9 di Kepulauan Mentawai dan pesisir barat Sumatera Barat. #Nusantara #AdadiKompas https://t.co/gfvZwPhfkP,Rentetan gempa segmen megathrust MentawaiSiberut sejak pekan terakhir pada Minggu 1192022 dikhawatirkan memicu gempa bermagnitudo Kepulauan Mentawai pesisir barat Sumatera Barat Nusantara AdadiKompas httpstcogfvZwPhfkP
Rentetan gempa di segmen megathrust Mentawai-Siberut sejak dua pekan terakhir dan pada Minggu (11/9/2022) dikhawatirkan memicu gempa bermagnitudo 8 9 di Kepulauan Mentawai dan pesisir barat Sumatera Barat. #Nusantara #AdadiKompas https://t.co/8hKDjXyGLb,Rentetan gempa segmen megathrust MentawaiSiberut sejak pekan terakhir pada Minggu 1192022 dikhawatirkan memicu gempa bermagnitudo Kepulauan Mentawai pesisir barat Sumatera Barat Nusantara AdadiKompas httpstco8hKDjXyGLb
Apabila Gempa Besar Megathrust Mentawai terjadi tsunami akan melanda Kota Padang sebagaimana yang terjadi pada tahun 1797. Masyarakat Kota Padang bisa mengungsi di 42 titik shelter yang ada seperti gedung pemerintahan hotel &amp; yang paling besar Masjid Raya Sumatera Barat. https://t.co/SxUDx43CR9,Apabila Gempa Besar Megathrust Mentawai terjadi tsunami akan melanda Kota Padang sebagaimana yang terjadi pada tahun 1797 Masyarakat Kota Padang bisa mengungsi titik shelter yang seperti gedung pemerintahan hotel yang paling besar Masjid Raya Sumatera Barat httpstcoSxUDx43CR9
[3] Jenis dan Mekanisme Gempabumi: Dgn memperhatikan lokasi episenter &amp; kedalaman hiposenternya gempabumi yg terjadi merupakan jenis gempabumi dangkal akibat adanya aktivitas subduksi lempeng di zona Megathrust Mentawai - Siberut. https://t.co/rDVhsazs2G,Jenis Mekanisme Gempabumi memperhatikan lokasi episenter kedalaman hiposenternya gempabumi terjadi merupakan jenis gempabumi dangkal akibat adanya aktivitas subduksi lempeng zona Megathrust Mentawai Siberut httpstcorDVhsazs2G
Merujuk pd estimasi slip model gempa 1797 &amp; 1833 (M ~8 7-8 8) dr Philibosian et al. (2014) maka kegempaan terkini ini kemungkinan terjadi di bagian tepi sisi utara zona kuncian (asperity) megathrust 1797. Foreshocks (gempa pembuka) srng terjadi di tepian zona asperity sprti ini. https://t.co/jb8eE6LnOu,Merujuk estimasi slip model gempa 1797 1833 Philibosian 2014 maka kegempaan terkini kemungkinan terjadi bagian tepi sisi utara zona kuncian asperity megathrust 1797 Foreshocks gempa pembuka srng terjadi tepian zona asperity sprti httpstcojb8eE6LnOu
Jika mencermati peristiwa gempa besar di Zona Megathrust Sumatra tampak hny Mentawai - Siberut saja yg belum rilis gempa besar: Enggano (2000) Aceh (2004) Nias (2004) Bengkulu (2007) dan Pagai (2010). Dari data tsb hny Siberut saja yang belum tjd gempa besar sejak tahun 1700. https://t.co/OLTuyHlCdl,Jika mencermati peristiwa gempa besar Zona Megathrust Sumatra tampak Mentawai Siberut saja belum rilis gempa besar Enggano 2000 Aceh 2004 Nias 2004 Bengkulu 2007 Pagai 2010 Dari data Siberut saja yang belum gempa besar sejak tahun 1700 httpstcoOLTuyHlCdl
Jika mencermati peristiwa gempa besar di Zona Megathrust Sumatra tampak hny Mentawai - Siberut saja yg belum rilis gempa besar: Enggano (2000) Aceh (2004) Nias (2004) Bengkulu (2007) dan Pagai (2010). Dari data tsb hny Siberut saja yang belum tjd gempa besar sejak tahun 1700.,Jika mencermati peristiwa gempa besar Zona Megathrust Sumatra tampak Mentawai Siberut saja belum rilis gempa besar Enggano 2000 Aceh 2004 Nias 2004 Bengkulu 2007 Pagai 2010 Dari data Siberut saja yang belum gempa besar sejak tahun 1700
https://t.co/NRQLgt6jue Meskipun berpusat di laut hasil pemodelan dari gempa bumi yang terjadi menunjukkan tidak adanya potensi gelombang tsunami.,httpstcoNRQLgt6jue Meskipun berpusat laut hasil pemodelan dari gempa bumi yang terjadi menunjukkan tidak adanya potensi gelombang tsunami
Segmen Megathrust Mentawai Simpan Potensi Gempa M 8 9 Ini Imbauan BNPB https://t.co/5yVf2HjuRL,Segmen Megathrust Mentawai Simpan Potensi Gempa Imbauan BNPB httpstco5yVf2HjuRL
Rangkaian gempa tersebut terjadi di segmen megathrust Mentawai yang diketahui menyimpan potensi energi gempa hingga M 8.9 dan berpotensi mampu memicu tsunami. #infobencana #bencana #gempa #mentawai #sumbar #siagabencana #tanggapdaruarat #dmcdompetdhuafa #indonesiasiapsiaga,Rangkaian gempa tersebut terjadi segmen megathrust Mentawai yang diketahui menyimpan potensi energi gempa hingga berpotensi mampu memicu tsunami infobencana bencana gempa mentawai sumbar siagabencana tanggapdaruarat dmcdompetdhuafa indonesiasiapsiaga
Berikut pilihan berita kemarin yang dirangkum dari laman Humaniora ANTARA News. https://t.co/6YLgqSkreU,Berikut pilihan berita kemarin yang dirangkum dari laman Humaniora ANTARA News httpstco6YLgqSkreU
Segmen megathrust Mentawai miliki sejarah panjang kegempaan https://t.co/fbmv7ce9U8,Segmen megathrust Mentawai miliki sejarah panjang kegempaan httpstcofbmv7ce9U8
Apa itu Gempa Megathrust Inilah Ciri-Cirinya via @teknokdr https://t.co/7TdrMHR3tb,Gempa Megathrust Inilah CiriCirinya teknokdr httpstco7TdrMHR3tb
Apa itu Gempa Megathrust Inilah Ciri-Cirinya https://t.co/xGMnwQBgJS,Gempa Megathrust Inilah CiriCirinya httpstcoxGMnwQBgJS
@creatus0est @ndahmutty bagus itu seujung2 daerahku patahan megathrust. Kacau juga kalau org daratan dapat di situ kagak tidur2 baru ngerasain gempa,creatus0est ndahmutty bagus seujung2 daerahku patahan megathrust Kacau juga kalau daratan dapat situ kagak tidur2 baru ngerasain gempa
Gempa terjadi di segmen Megathrust Mentawai https://t.co/IHuyaRABkN,Gempa terjadi segmen Megathrust Mentawai httpstcoIHuyaRABkN
Gempa Megathrust Begini Tanda dan Dampak Merusaknya https://t.co/QViLMGYSMy #TempoTekno,Gempa Megathrust Begini Tanda Dampak Merusaknya httpstcoQViLMGYSMy TempoTekno
Gempa di jalur megathrust Siberut-Mentawai Sumatera Barat bukan kali pertama terjadi. Peristiwa serupa pada 1797 merupakan tsunami yang dahsyat. #kumparanNews https://t.co/vfmSmUTbjW,Gempa jalur megathrust SiberutMentawai Sumatera Barat bukan kali pertama terjadi Peristiwa serupa pada 1797 merupakan tsunami yang dahsyat kumparanNews httpstcovfmSmUTbjW
@Tio75191852 @alelaki37 @DaryonoBMKG Kalau megathrust/convergent hanya ada di pertemuan lempeng2 dunia gerakannya vertikal dan kalau patah bisa sangat besar kalau transform/strike slip itu lebih umum ditemukan gerakannya horizontal dan tidak sedestruktif megathrust.,Tio75191852 alelaki37 DaryonoBMKG Kalau megathrustconvergent hanya pertemuan lempeng2 dunia gerakannya vertikal kalau patah bisa sangat besar kalau transformstrike slip lebih umum ditemukan gerakannya horizontal tidak sedestruktif megathrust
@salima252lagi Nah yang tahun 2009 itu sumbernya bukan megathrust saja efeknya parah karena lokasinya lebih dekat ke pesisir jadi guncangannya lebih hebat. Kalau yang megathrust ini yang dikhawatirkan itu lebih ke tsunaminya..semoga efeknya seperti yang 2007 karena tak terlalu destruktif.,salima252lagi yang tahun 2009 sumbernya bukan megathrust saja efeknya parah karena lokasinya lebih dekat pesisir jadi guncangannya lebih hebat Kalau yang megathrust yang dikhawatirkan lebih tsunaminyasemoga efeknya seperti yang 2007 karena terlalu destruktif
Ya Rabb kalo trauma susah bgt diilanginnya. Apalagi ini udah 13 kali gempa dilempengan yg megathrust alias mentawai jd keinget keinget kalo tanggal tua kyk 28 29 30 gt rawan bencana trs malam nya jg. Wallahu a'lam sih tp doain yaa smg tetep dlm keadaan aman.,Rabb kalo trauma susah diilanginnya Apalagi udah kali gempa dilempengan megathrust alias mentawai keinget keinget kalo tanggal rawan bencana malam Wallahu alam doain tetep keadaan aman
[VIDEO] Mengenal Megathrust yang Mengancam Wilayah Indonesia https://t.co/K2T1mgeCpK #vlix,VIDEO Mengenal Megathrust yang Mengancam Wilayah Indonesia httpstcoK2T1mgeCpK vlix
Mengenal Megathrust yang Mengancam Wilayah Indonesia https://t.co/tcRJAbZdNP,Mengenal Megathrust yang Mengancam Wilayah Indonesia httpstcotcRJAbZdNP
Berada di Jalur Megathrust dan Kemungkinan Terjadi Gempa Susulan Masyarakat Mentawai Diminta Waspada via @infosumbar https://t.co/EO3PGWzEOV #infosumbar #Gempa #Mentawai,Berada Jalur Megathrust Kemungkinan Terjadi Gempa Susulan Masyarakat Mentawai Diminta Waspada infosumbar httpstcoEO3PGWzEOV infosumbar Gempa Mentawai
BMKG: Gempa M6 1 di Mentawai Akibat Subduksi Lempeng Megathrust Mentawai-Siberut https://t.co/2MqL8tCkvq,BMKG Gempa Mentawai Akibat Subduksi Lempeng Megathrust MentawaiSiberut httpstco2MqL8tCkvq
